joint_0_right_waist,joint_1_right_shoulder,joint_2_right_elbow,joint_3_right_forearm_roll,joint_4_right_wrist_angle,joint_5_right_wrist_rotate,joint_6_left_waist,joint_7_left_shoulder,joint_8_left_elbow,joint_9_left_forearm_roll,joint_10_left_wrist_angle,joint_11_left_wrist_rotate,timestamp
80.21309547292742,40.861436351092074,66.4592961072814,-45.41217857746341,-17.69509826911948,0.476117383518887,-75.036367981983,-40.62691111354111,-71.90280954780755,85.07730626518497,17.701621089084405,29.003668509245497,1763551027.153715
80.21340079797407,40.861433325070045,66.45920449506781,-45.411403973081974,-17.694797580106087,0.4764626949266835,-75.05959302537406,-40.61326697660037,-71.95374535998636,84.83131362548401,17.677333595259206,29.20764382321888,1763551027.3736467
80.21215621990248,40.86042809259426,66.45948202196887,-45.412799786953876,-17.693164758821528,0.4725569215385798,-74.90848202031343,-40.61682028770237,-71.72362549279325,85.47440828091258,17.655779158410088,28.533255473303235,1763551027.7446094
80.21226896550316,40.860472596035216,66.45967114855983,-45.41271459689145,-17.693336307542552,0.4726795902716379,-74.87348118551014,-40.61655550130458,-71.67481874741205,85.69339554357218,17.634756001151885,28.32219434679029,1763551027.9705286
80.2122831544549,40.86058841460902,66.45987938964086,-45.41282908603888,-17.693435665992247,0.47253877288434765,-74.85954029888984,-40.61381509310656,-71.65303274444078,85.83730106344494,17.61689164702178,28.218876252122318,1763551028.1630313
80.21194757602488,40.86038768645082,66.45980434245689,-45.41252350428351,-17.693552346137317,0.47239967009331857,-74.84419818609322,-40.544760935215905,-71.80161726102276,85.64813394192981,17.660274449898036,28.42678350219858,1763551028.3690329
80.2120349246792,40.86017058138786,66.46018756657922,-45.41255138105484,-17.693446764397578,0.4722634486786356,-74.84720158862838,-40.48059994111904,-71.93314047565052,85.3962696038008,17.69343073023505,28.668472043266636,1763551028.6086962
80.21201695820416,40.86027364646351,66.46047904495242,-45.41253680271348,-17.693419304524195,0.4724648647050749,-74.86236183136081,-40.42494181473919,-72.16422463921292,84.87831570256347,17.736648083263866,29.194942248276746,1763551028.8632717
80.2118414992422,40.86004770583497,66.46038985261637,-45.41241302296478,-17.69318248678541,0.47267165954283813,-74.88928380452853,-40.37343976188605,-72.45185397212632,84.20698523355553,17.784251871246795,29.876050333680094,1763551029.1388776
80.21206346756249,40.860030052864644,66.46000086809157,-45.41299165850129,-17.69328875660705,0.47293993200405177,-74.9143438607709,-40.37869397516295,-72.57517187572273,83.76990448814323,17.80569993150638,30.31785296291764,1763551029.3897345
80.21210454971623,40.859832605727945,66.46012380432302,-45.41248068381761,-17.693460929099263,0.47304308724288824,-74.9887930432234,-40.30894701385641,-73.06497145709284,82.54690919612604,17.90424782207326,31.563025049006132,1763551029.7186975
80.21220724516552,40.85985215938965,66.4597663566183,-45.412333254391626,-17.693791426662436,0.47298837955054457,-75.07379860561782,-40.23119951524319,-73.6483495041438,81.0906398483127,18.027827277629513,33.08019674220245,1763551030.0737076
80.21221326665666,40.859534377934686,66.4600875879905,-45.412662601305804,-17.69387168397564,0.4727794718601426,-75.10617182764416,-40.195035144977915,-73.92533893694416,80.42451738517671,18.097355612369675,33.777105376523764,1763551030.3537567
80.21243396329135,40.85946900577409,66.45997667551222,-45.412910782544664,-17.69396300732516,0.4731406668924374,-75.13976591890616,-40.13396129632372,-74.2284239683034,79.73777724932627,18.171031723428264,34.494963723155614,1763551030.6244235
80.21216530817071,40.85981629302706,66.46000095398163,-45.412546674301154,-17.694052282987386,0.4728771604746877,-75.21672843871211,-39.923486404253346,-75.14097699830437,77.8803816458807,18.398004481817388,36.47959214858442,1763551031.0039065
80.21268476652713,40.85964202808644,66.46093191031298,-45.41210126834238,-17.694172141278173,0.4730694567719292,-75.22875013345319,-39.861924749134964,-75.30663858573267,77.5159873823329,18.444514455482523,36.83799382799746,1763551031.2439303
80.21251399316682,40.85972003591345,66.46053976110284,-45.412062089190194,-17.6941735002426,0.4726236155941443,-75.26418754129304,-39.52511031561954,-76.40698825269041,75.69126129819522,18.698890751152707,38.80045149497714,1763551031.6294515
80.21270366196549,40.85953924033739,66.46021357118235,-45.412350340530324,-17.69352468003165,0.4724387430179857,-75.27994922293955,-39.41937336726915,-76.74324048488171,75.13853526578743,18.78274165020451,39.38796390544581,1763551031.89383
80.21248991078102,40.85951957536046,66.46061433396858,-45.41229079756969,-17.693850134758904,0.472587831809931,-75.30748178296005,-39.159861926116264,-77.43827145088409,74.03187811887264,18.95692388621574,40.548075998240094,1763551032.2088397
80.21268870187274,40.85980052087803,66.46045514679223,-45.411776263790124,-17.69426489634228,0.4726696526639994,-75.36948862464375,-38.84437586757657,-78.36261961216303,72.63704533077724,19.19260910719281,42.09825665103536,1763551032.558275
80.21272250431011,40.85985972284232,66.46031587350302,-45.41219429410972,-17.69353287932712,0.473471429496937,-75.38762860429068,-38.71369256375505,-78.7672706923225,71.92640995530306,19.284392636635467,42.86066938459448,1763551032.8385344
80.21277948659333,40.85961499280264,66.46042774786446,-45.4115499808833,-17.693695117523372,0.4726505475748559,-75.43001229159643,-38.688141539177145,-78.90126536114454,71.58842801456356,19.332982578213034,43.213542849064446,1763551033.064501
